Job Identifier,Organization Id,Job Location City,Job Location Region Code,Job First Upload Complete Datetime,Job Deliverable
184848130,8417,Houston,TX,11/16/2016 7:16:56 PM,complete
184848141,14640,Grapevine,TX,11/16/2016 7:41:07 PM,complete
184848197,24329,Katy,TX,11/16/2016 9:26:31 PM,roof
184848218,21632,Gracemont,OK,11/16/2016 10:15:29 PM,roof
184848347,8423,Dallas,TX,11/17/2016 11:05:47 AM,complete
184848382,32610,Chouteau,OK,11/17/2016 2:26:55 PM,complete
184848433,8451,Lincoln,NE,11/17/2016 4:34:24 PM,complete
184848468,106946,Austin,TX,11/17/2016 5:26:13 PM,complete
184848472,32933,Wichita,KS,11/17/2016 5:32:48 PM,roof
184848475,24329,Houston,TX,11/17/2016 5:50:54 PM,complete
184848483,10160,Arlington,TX,11/17/2016 6:17:19 PM,complete
184848490,24329,Houston,TX,11/17/2016 6:24:39 PM,complete
184848494,22287,Edmond,OK,11/17/2016 6:25:33 PM,roof
184848499,8423,Houston,TX,11/17/2016 6:34:22 PM,complete
184848552,10500,Pocola,OK,11/17/2016 7:56:43 PM,complete
184848557,14129,Spring,TX,11/17/2016 8:16:28 PM,complete
184848567,8417,Pharr,TX,11/17/2016 8:49:19 PM,complete
184848571,10160,Dallas,TX,11/17/2016 9:04:26 PM,complete
184848581,14129,Spring,TX,11/17/2016 9:18:47 PM,complete
184848582,32828,Omaha,NE,11/17/2016 9:19:29 PM,roof
184848610,8417,Silsbee,TX,11/17/2016 10:29:30 PM,complete
184848618,13507,Dallas,TX,11/17/2016 10:49:30 PM,roof
184848622,8451,Bellevue,NE,11/17/2016 11:05:20 PM,complete
184848643,24329,Sugar Land,TX,11/18/2016 1:16:47 AM,roof
184848644,24329,Richmond,TX,11/18/2016 1:16:47 AM,roof
184848645,24329,Sugar Land,TX,11/18/2016 1:16:48 AM,roof
184848732,17820,Seguin,TX,11/18/2016 3:28:10 PM,roof
184848769,33017,Independence,KS,11/18/2016 5:06:45 PM,complete
184848780,32956,Independence,KS,11/18/2016 5:50:56 PM,complete
184848787,24329,Houston,TX,11/18/2016 6:17:29 PM,roof
184848805,8423,Flower Mound,TX,11/18/2016 7:01:52 PM,complete
184848825,17820,San Marcos,TX,11/18/2016 7:29:22 PM,roof
184848856,32828,,NE,11/18/2016 9:33:32 PM,roof
184848857,8423,Topeka,KS,11/18/2016 9:35:57 PM,complete
184848858,13507,Plano,TX,11/18/2016 9:48:05 PM,roof
184848860,30519,Midwest City,OK,11/18/2016 10:18:56 PM,roof
184848975,33044,Ovilla,TX,11/19/2016 3:47:46 PM,complete
184848998,24329,Spring,TX,11/19/2016 5:06:17 PM,roof
184849065,8417,El Paso,TX,11/19/2016 8:09:58 PM,complete
184849088,8423,Norman,OK,11/19/2016 9:54:40 PM,complete
184849094,8417,Trenton,TX,11/19/2016 11:10:17 PM,complete
184849167,33103,Grand Prairie,TX,11/20/2016 4:23:19 PM,complete
184849181,32828,Bellevue,NE,11/20/2016 8:08:10 PM,roof
184849185,8423,Allen,TX,11/20/2016 8:31:28 PM,complete
184849197,8423,Austin,TX,11/20/2016 10:10:20 PM,complete
184849273,15676,Overland Park,KS,11/21/2016 2:04:15 PM,roof
184849297,8785,Omaha,NE,11/21/2016 3:16:33 PM,complete
184849305,22287,Edmond,OK,11/21/2016 3:52:12 PM,roof
184849330,24329,Katy,TX,11/21/2016 4:50:16 PM,roof
184849350,14640,Fort Worth,TX,11/21/2016 6:18:39 PM,complete
184849370,32952,Piedmont,OK,11/21/2016 7:10:42 PM,complete
184849393,8787,Omaha,NE,11/21/2016 8:01:40 PM,complete
184849394,8785,Seward,NE,11/21/2016 8:02:09 PM,complete
184849419,10859,Forney,TX,11/21/2016 9:25:24 PM,complete
184849428,24078,Justin,TX,11/21/2016 10:08:22 PM,roof
184849448,22287,Norman,OK,11/21/2016 11:22:20 PM,roof
184849584,24329,Houston,TX,11/22/2016 4:26:31 PM,roof
184849618,33209,Austin,TX,11/22/2016 5:19:47 PM,complete
184849624,24078,Trophy Club,TX,11/22/2016 5:32:50 PM,roof
184849650,16610,Lincoln,NE,11/22/2016 6:23:03 PM,roof
184849651,33214,Blair,NE,11/22/2016 6:30:26 PM,complete
184849670,8787,Bellevue,NE,11/22/2016 7:36:15 PM,complete
184849673,10160,Irving,TX,11/22/2016 7:54:14 PM,complete
184849684,8417,Texas City,TX,11/22/2016 8:15:05 PM,complete
184849771,32828,Omaha,NE,11/22/2016 11:03:21 PM,complete
184849888,14640,Arlington,TX,11/23/2016 4:21:20 PM,complete
184849930,10160,Dallas,TX,11/23/2016 6:10:06 PM,complete
184849952,24078,Fort Worth,TX,11/23/2016 7:11:01 PM,roof
184850004,8451,Omaha,NE,11/23/2016 10:21:28 PM,complete
184850019,8417,Sour Lake,TX,11/24/2016 3:01:17 AM,complete
184850067,8423,Austin,TX,11/24/2016 5:16:01 PM,complete
184850179,8423,Jonestown,TX,11/25/2016 4:29:08 PM,complete
184850184,33357,Bismarck,ND,11/25/2016 5:31:32 PM,complete
184850312,8417,Driftwood,TX,11/26/2016 4:23:27 PM,complete
184850313,8451,Omaha,NE,11/26/2016 4:38:59 PM,complete
184850329,8451,Omaha,NE,11/26/2016 7:19:02 PM,complete
184850348,24329,Houston,TX,11/26/2016 9:59:18 PM,roof
184850566,24941,Wichita,KS,11/28/2016 4:16:54 PM,complete
184850614,9338,Plano,TX,11/28/2016 7:21:00 PM,complete
184850627,9338,Plano,TX,11/28/2016 7:49:47 PM,complete
184850672,9338,Forney,TX,11/28/2016 10:04:05 PM,complete
184850683,32450,Yankton,SD,11/28/2016 10:58:27 PM,complete
184850694,24329,Houston,TX,11/28/2016 11:41:26 PM,roof
184850772,33134,San Antonio,TX,11/29/2016 3:54:48 PM,complete
184850783,24329,Houston,TX,11/29/2016 4:26:39 PM,roof
184850800,33507,Fremont,NE,11/29/2016 5:01:43 PM,complete
184850815,32610,Grove,OK,11/29/2016 5:40:42 PM,complete
184850850,33518,Wood River,NE,11/29/2016 6:49:13 PM,complete
184850851,22917,Carrollton,TX,11/29/2016 6:58:56 PM,complete
184850862,14640,Grand Prairie,TX,11/29/2016 7:18:41 PM,roof
184850888,8451,Omaha,NE,11/29/2016 8:16:22 PM,complete
184850923,16610,Lincoln,NE,11/29/2016 9:46:46 PM,roof
184850933,24329,Humble,TX,11/29/2016 10:10:25 PM,roof
184850935,32450,Sioux Falls,SD,11/29/2016 10:13:25 PM,complete
184850942,23788,Stephenville,TX,11/29/2016 11:08:20 PM,roof
184851086,32828,Papillion,NE,11/30/2016 6:26:01 PM,roof
184851116,33579,Humble,TX,11/30/2016 7:55:57 PM,roof
184851118,8417,Saginaw,TX,11/30/2016 8:13:43 PM,complete
184851145,10160,Grapevine,TX,11/30/2016 9:13:43 PM,complete
184851150,24329,Sugar Land,TX,11/30/2016 9:32:43 PM,roof
184851154,8423,Burleson,TX,11/30/2016 9:43:55 PM,complete
184851168,22917,Carrollton,TX,11/30/2016 10:19:40 PM,complete
184851179,10917,Lincoln,NE,11/30/2016 10:48:58 PM,complete
184851184,24329,Houston,TX,11/30/2016 11:09:45 PM,roof
184851187,24329,Houston,TX,11/30/2016 11:34:58 PM,roof
184851309,24329,Houston,TX,12/1/2016 3:48:37 PM,roof
184851336,24329,Sugar Land,TX,12/1/2016 4:46:09 PM,roof
184851373,10859,Forney,TX,12/1/2016 6:29:15 PM,complete
184851375,33518,Arnold,NE,12/1/2016 6:37:35 PM,roof
184851395,10436,Lakeway,TX,12/1/2016 7:08:51 PM,complete
184851410,10436,Austin,TX,12/1/2016 7:22:15 PM,complete
184851437,8451,Omaha,NE,12/1/2016 7:57:37 PM,complete
184851449,32450,Sioux Falls,SD,12/1/2016 8:14:22 PM,complete
184851464,33518,Elm Creek,NE,12/1/2016 8:29:18 PM,complete
184851473,33518,Elm Creek,NE,12/1/2016 8:52:03 PM,complete
184851495,8822,Omaha,NE,12/1/2016 9:37:21 PM,complete
184851502,33568,Lindsay,OK,12/1/2016 9:46:47 PM,complete
184851506,33518,Wood River,NE,12/1/2016 9:47:35 PM,complete
184851515,8787,Blair,NE,12/1/2016 11:12:16 PM,complete
184851517,24329,Katy,TX,12/1/2016 11:24:13 PM,roof
184851520,32450,Sioux Falls,SD,12/2/2016 12:03:03 AM,complete
184851603,13507,Allen,TX,12/2/2016 4:05:46 PM,complete
184851604,13507,Dallas,TX,12/2/2016 4:06:02 PM,complete
184851606,33675,Flower Mound,TX,12/2/2016 4:06:40 PM,complete
184851624,24329,Houston,TX,12/2/2016 4:40:53 PM,roof
184851671,33518,Grand Island,NE,12/2/2016 6:32:30 PM,roof
184851688,24329,Houston,TX,12/2/2016 7:36:21 PM,roof
184851690,33518,Wood River,NE,12/2/2016 7:42:11 PM,complete
184851699,32450,Canton,SD,12/2/2016 8:40:55 PM,complete
184851713,8451,Omaha,NE,12/2/2016 9:34:53 PM,complete
184851812,8417,Houston,TX,12/3/2016 6:03:33 PM,complete
184851973,33357,Beulah,ND,12/4/2016 10:41:07 PM,complete
184852109,8423,Cedar Hill,TX,12/5/2016 6:39:40 PM,complete
184852124,29740,Omaha,NE,12/5/2016 8:01:03 PM,complete
184852172,32450,Sioux Falls,SD,12/5/2016 11:08:49 PM,complete
184852315,8451,Omaha,NE,12/6/2016 6:44:44 PM,complete
184852317,10160,Dallas,TX,12/6/2016 6:52:48 PM,complete
184852331,33853,Austin,TX,12/6/2016 7:42:33 PM,complete
184852337,10160,Fort Worth,TX,12/6/2016 7:58:06 PM,complete
184852346,24329,Katy,TX,12/6/2016 8:21:57 PM,roof
184852352,13507,Richardson,TX,12/6/2016 8:40:55 PM,roof
184852353,16116,White Settlement,TX,12/6/2016 8:41:30 PM,roof
184852357,24329,Houston,TX,12/6/2016 8:47:44 PM,roof
184852367,16116,Fort Worth,TX,12/6/2016 9:12:23 PM,roof
184852394,32450,Garretson,SD,12/6/2016 11:12:39 PM,complete
184852523,29460,Denton,TX,12/7/2016 7:46:35 PM,roof
184852529,10436,Austin,TX,12/7/2016 7:57:08 PM,complete
184852531,8451,Omaha,NE,12/7/2016 7:57:59 PM,complete
184852536,24329,Sugar Land,TX,12/7/2016 8:15:33 PM,roof
184852590,8451,Omaha,NE,12/7/2016 10:48:54 PM,complete
184852711,10917,Lincoln,NE,12/8/2016 3:46:15 PM,complete
184852723,20510,Manhattan,KS,12/8/2016 4:12:07 PM,complete
184852733,24329,Sugar Land,TX,12/8/2016 4:24:09 PM,roof
184852801,17820,Fischer,TX,12/8/2016 8:09:09 PM,roof
184852835,31856,Oklahoma City,OK,12/8/2016 9:44:16 PM,complete
184852839,16610,Lincoln,NE,12/8/2016 10:27:18 PM,complete
184852851,8451,Omaha,NE,12/8/2016 10:57:11 PM,complete
184852946,14640,Arlington,TX,12/9/2016 4:22:50 PM,complete
184852985,28893,Quapaw,OK,12/9/2016 6:21:57 PM,complete
184853049,34003,De Kalb,TX,12/9/2016 10:03:58 PM,roof
184853054,24078,Denton,TX,12/9/2016 10:17:00 PM,roof
184853062,29807,Quinlan,TX,12/9/2016 10:49:10 PM,complete
184853082,28384,Austin,TX,12/10/2016 2:19:25 AM,complete
184853136,34019,Kearney,NE,12/10/2016 4:19:27 PM,complete
184853141,24329,Sugar Land,TX,12/10/2016 4:33:27 PM,roof
184853146,33518,Harvard,NE,12/10/2016 4:49:57 PM,complete
184853198,24329,Spring,TX,12/10/2016 8:25:42 PM,roof
184853284,34069,Plano,TX,12/11/2016 8:37:23 PM,roof
184853291,8417,Converse,TX,12/11/2016 11:44:19 PM,complete
184853317,10193,Sapulpa,OK,12/12/2016 4:13:37 AM,complete
184853356,33926,Fairbury,NE,12/12/2016 3:59:08 PM,complete
184853390,14129,Houston,TX,12/12/2016 5:29:40 PM,complete
184853414,106946,Austin,TX,12/12/2016 6:34:29 PM,complete
184853417,8423,Wichita,KS,12/12/2016 6:42:16 PM,complete
184853441,24304,Colleyville,TX,12/12/2016 8:01:40 PM,complete
184853443,13507,Coppell,TX,12/12/2016 8:06:04 PM,roof
184853444,16610,Milford,NE,12/12/2016 8:11:48 PM,complete
184853456,33518,Lincoln,NE,12/12/2016 8:32:34 PM,roof
184853474,24329,Spring,TX,12/12/2016 9:51:42 PM,complete
184853475,33518,Douglas,NE,12/12/2016 9:52:03 PM,complete
184853479,10575,Lincoln,NE,12/12/2016 10:07:01 PM,complete
184853481,27033,Sugar Land,TX,12/12/2016 10:18:23 PM,complete
184853484,8417,Fort Worth,TX,12/12/2016 10:38:25 PM,complete
184853487,24329,The Woodlands,TX,12/12/2016 11:08:46 PM,roof
184853610,33518,Prosser,NE,12/13/2016 5:26:11 PM,roof
184853630,14640,Arlington,TX,12/13/2016 6:07:28 PM,roof
184853640,25274,Shawnee,KS,12/13/2016 6:58:48 PM,complete
184853646,13507,Dallas,TX,12/13/2016 7:14:42 PM,complete
184853694,20309,Council Grove,KS,12/13/2016 9:31:00 PM,complete
184853700,20309,Council Grove,KS,12/13/2016 9:47:08 PM,complete
184853708,34172,Goddard,KS,12/13/2016 10:29:45 PM,roof
184853761,14640,Arlington,TX,12/14/2016 2:52:04 PM,roof
184853762,14640,Arlington,TX,12/14/2016 2:59:39 PM,roof
184853765,14640,Flower Mound,TX,12/14/2016 3:04:14 PM,roof
184853784,25274,Lenexa,KS,12/14/2016 4:44:16 PM,complete
184853899,24329,Katy,TX,12/14/2016 10:52:46 PM,roof
184853981,34254,Fort Worth,TX,12/15/2016 3:58:24 PM,complete
184854011,14129,Sugar Land,TX,12/15/2016 5:42:18 PM,complete
184854086,10160,Coppell,TX,12/15/2016 9:15:20 PM,complete
184854092,8423,Kearney,NE,12/15/2016 9:49:34 PM,complete
184854124,8451,Omaha,NE,12/15/2016 10:34:42 PM,complete
184854154,8417,Galveston,TX,12/16/2016 2:55:19 AM,complete
184854237,13833,Mount Vernon,SD,12/16/2016 5:23:15 PM,complete
184854279,24329,Katy,TX,12/16/2016 6:58:35 PM,complete
184854289,27987,Caldwell,TX,12/16/2016 8:50:43 PM,complete
184854300,29280,Austin,TX,12/16/2016 9:37:17 PM,complete
184854481,24329,Houston,TX,12/17/2016 3:51:23 PM,roof
184854508,8727,Fargo,ND,12/17/2016 8:14:05 PM,complete
184854613,33518,Lincoln,NE,12/19/2016 3:24:59 PM,complete
184854638,34454,Houston,TX,12/19/2016 4:34:22 PM,complete
184854654,25274,Shawnee,KS,12/19/2016 5:30:06 PM,complete
184854747,24329,Houston,TX,12/19/2016 9:59:36 PM,roof
184854748,24329,Houston,TX,12/19/2016 10:00:59 PM,roof
184854754,24329,Houston,TX,12/19/2016 10:13:44 PM,roof
184854848,33860,Fargo,ND,12/20/2016 5:11:40 PM,complete
184854849,27852,Lisbon,ND,12/20/2016 5:12:05 PM,complete
184854913,33922,Washington,KS,12/20/2016 9:16:36 PM,complete
184854919,34522,San Juan,TX,12/20/2016 9:31:41 PM,roof
184854921,8423,Irving,TX,12/20/2016 10:36:20 PM,complete
184854962,10436,Cedar Park,TX,12/21/2016 3:31:52 PM,complete
184854994,8451,Gretna,NE,12/21/2016 6:44:19 PM,complete
184855018,24329,Houston,TX,12/21/2016 8:15:23 PM,roof
184855080,34580,Omaha,NE,12/22/2016 7:47:32 AM,complete
184855090,33518,Lincoln,NE,12/22/2016 2:15:28 PM,complete
184855130,33518,Davey,NE,12/22/2016 4:50:39 PM,roof
184855131,24329,Houston,TX,12/22/2016 4:55:04 PM,roof
184855142,27033,Sugar Land,TX,12/22/2016 6:23:38 PM,complete
184855155,8822,Plattsmouth,NE,12/22/2016 7:31:48 PM,complete
184855167,14640,Kennedale,TX,12/22/2016 8:19:14 PM,roof
184855187,34566,Wamego,KS,12/22/2016 9:35:37 PM,roof
184855251,27033,Sugar Land,TX,12/23/2016 3:42:12 PM,complete
184855260,8417,Athens,TX,12/23/2016 4:22:11 PM,complete
184855348,8423,Springtown,TX,12/24/2016 8:09:37 PM,complete
184855535,24329,Katy,TX,12/27/2016 4:15:39 PM,roof
184855548,33518,Syracuse,NE,12/27/2016 4:48:10 PM,roof
184855564,8435,Wichita,KS,12/27/2016 5:46:31 PM,complete
184855587,14640,Hurst,TX,12/27/2016 8:20:37 PM,complete
184855595,34566,Manhattan,KS,12/27/2016 9:12:38 PM,roof
184855596,8417,Chamberlain,SD,12/27/2016 9:16:40 PM,complete
184855608,8451,Omaha,NE,12/27/2016 10:23:04 PM,complete
184855610,13507,Flower Mound,TX,12/27/2016 10:28:46 PM,roof
184855677,24329,Humble,TX,12/28/2016 2:33:23 PM,roof
184855698,24329,Houston,TX,12/28/2016 3:40:40 PM,complete
184855699,33518,Cairo,NE,12/28/2016 3:51:13 PM,complete
184855716,8698,Austin,TX,12/28/2016 5:46:05 PM,complete
184855727,24329,Houston,TX,12/28/2016 6:38:01 PM,roof
184855758,34747,Dilley,TX,12/28/2016 7:54:42 PM,roof
184855797,11231,El Paso,TX,12/28/2016 11:57:37 PM,roof
184855798,11231,El Paso,TX,12/28/2016 11:59:39 PM,roof
184855799,11231,El Paso,TX,12/29/2016 12:24:03 AM,roof
184855849,24329,Houston,TX,12/29/2016 3:41:18 PM,roof
184855875,8451,Omaha,NE,12/29/2016 5:00:28 PM,complete
184855878,8451,Omaha,NE,12/29/2016 5:08:31 PM,complete
184855896,11231,El Paso,TX,12/29/2016 6:07:54 PM,complete
184855917,10917,Lincoln,NE,12/29/2016 8:19:02 PM,complete
184855918,16116,Fort Worth,TX,12/29/2016 9:05:18 PM,roof
184855954,16116,Flower Mound,TX,12/29/2016 10:14:26 PM,roof
184855964,10548,Cypress,TX,12/29/2016 11:34:25 PM,complete
184855972,61322,Richardson,TX,12/30/2016 2:30:03 AM,roof
184856022,34815,Tulsa,OK,12/30/2016 3:12:01 PM,roof
184856025,34789,Omaha,NE,12/30/2016 3:39:54 PM,complete
184856026,13507,Plano,TX,12/30/2016 3:42:04 PM,roof
184856027,14640,Fort Worth,TX,12/30/2016 3:47:03 PM,roof
184856029,14640,Fort Worth,TX,12/30/2016 3:54:31 PM,roof
184856047,24329,Houston,TX,12/30/2016 5:22:12 PM,roof
184856051,24941,Wichita,KS,12/30/2016 5:45:42 PM,complete
184856078,34825,Friendswood,TX,12/30/2016 7:59:51 PM,roof
184856120,34566,Manhattan,KS,12/31/2016 2:31:17 AM,roof
184856313,33853,Austin,TX,1/2/2017 4:54:58 PM,complete
184856342,11231,El Paso,TX,1/2/2017 7:09:44 PM,roof
184856377,8417,Mounds,OK,1/2/2017 10:14:58 PM,complete
184856388,24329,Houston,TX,1/2/2017 11:47:21 PM,roof
184856434,24329,Richmond,TX,1/3/2017 4:04:02 PM,roof
184856471,34789,Omaha,NE,1/3/2017 5:31:30 PM,complete
184856481,8787,Lincoln,NE,1/3/2017 5:56:48 PM,complete
184856483,34789,Omaha,NE,1/3/2017 5:58:12 PM,complete
184856492,34789,Omaha,NE,1/3/2017 6:26:01 PM,complete
184856495,24329,Missouri City,TX,1/3/2017 6:35:51 PM,roof
184856526,30336,Leander,TX,1/3/2017 8:36:50 PM,roof
184856571,22534,Omaha,NE,1/3/2017 9:39:38 PM,complete
184856591,24329,Katy,TX,1/3/2017 10:17:16 PM,roof
184856596,34789,Omaha,NE,1/3/2017 10:36:22 PM,complete
184856787,34789,Wahoo,NE,1/4/2017 2:29:39 PM,complete
184856859,24329,Sugar Land,TX,1/4/2017 5:32:05 PM,complete
184856874,8423,Grand Forks,ND,1/4/2017 6:11:36 PM,complete
184856909,8423,Olathe,KS,1/4/2017 6:27:45 PM,complete
184856946,11231,El Paso,TX,1/4/2017 7:07:54 PM,roof
184856947,33926,Fairbury,NE,1/4/2017 7:12:24 PM,complete
184856953,35056,Omaha,NE,1/4/2017 7:18:10 PM,complete
184856990,8395,Alvin,TX,1/4/2017 8:59:27 PM,complete
184857005,8787,Omaha,NE,1/4/2017 9:52:26 PM,complete
184857008,118734,Fort Worth,TX,1/4/2017 10:04:57 PM,complete
184857032,11231,El Paso,TX,1/4/2017 11:57:24 PM,roof
184857039,11231,El Paso,TX,1/5/2017 12:27:20 AM,roof
184857168,34789,Wahoo,NE,1/5/2017 3:05:34 PM,complete
184857185,24329,Houston,TX,1/5/2017 3:47:20 PM,roof
184857200,34789,Omaha,NE,1/5/2017 4:11:53 PM,complete
184857216,24329,Houston,TX,1/5/2017 4:38:17 PM,roof
184857227,8423,Edmond,OK,1/5/2017 5:20:12 PM,complete
184857272,27852,Fargo,ND,1/5/2017 6:26:27 PM,complete
184857273,34789,Omaha,NE,1/5/2017 6:28:58 PM,complete
184857298,24329,Houston,TX,1/5/2017 7:07:01 PM,roof
184857301,24329,Houston,TX,1/5/2017 7:23:49 PM,roof
184857399,34789,Papillion,NE,1/5/2017 10:46:25 PM,complete
184857433,11231,Horizon City,TX,1/5/2017 11:33:35 PM,roof
184857654,14640,Aledo,TX,1/6/2017 4:54:27 PM,complete
184857675,34789,Omaha,NE,1/6/2017 5:19:03 PM,complete
184857692,34789,Omaha,NE,1/6/2017 5:30:46 PM,complete
184857708,34789,Omaha,NE,1/6/2017 5:51:11 PM,complete
184857745,11173,Woodway,TX,1/6/2017 7:30:39 PM,roof
184857773,24329,Spring,TX,1/6/2017 9:19:10 PM,roof
184857864,8417,Livingston,TX,1/7/2017 1:45:17 AM,complete
184857985,35373,El Paso,TX,1/7/2017 4:53:54 PM,roof
184858016,10160,Southlake,TX,1/7/2017 5:49:10 PM,complete
184858047,35397,San Antonio,TX,1/7/2017 7:26:33 PM,complete
184858049,24329,Conroe,TX,1/7/2017 7:34:53 PM,roof
184858063,35280,Brenham,TX,1/7/2017 7:51:27 PM,complete
184858067,35280,Katy,TX,1/7/2017 8:06:51 PM,complete
184858073,35407,Sioux Falls,SD,1/7/2017 8:32:19 PM,complete
184858104,35280,Austin,TX,1/7/2017 9:40:43 PM,complete
184858117,24329,Conroe,TX,1/7/2017 10:20:54 PM,roof
184858125,35280,Katy,TX,1/7/2017 11:03:22 PM,complete
184858290,8417,Spring,TX,1/8/2017 3:12:31 PM,complete
184858333,35280,San Antonio,TX,1/8/2017 4:45:55 PM,complete
184858343,35505,Sherman,TX,1/8/2017 4:53:42 PM,complete
184858374,35280,Willis,TX,1/8/2017 5:37:19 PM,complete
184858379,35280,Hutto,TX,1/8/2017 5:59:44 PM,complete
184858396,35280,San Antonio,TX,1/8/2017 7:09:48 PM,complete
184858430,35280,Spring,TX,1/8/2017 8:33:39 PM,complete
184858445,35280,Canyon Lake,TX,1/8/2017 9:41:40 PM,complete
184858468,35280,Austin,TX,1/8/2017 11:24:51 PM,complete
184858469,35280,New Braunfels,TX,1/8/2017 11:25:37 PM,complete
184858485,35280,San Antonio,TX,1/8/2017 11:57:26 PM,complete
184858647,35280,Pflugerville,TX,1/9/2017 3:34:21 PM,complete
184858652,35280,Katy,TX,1/9/2017 3:39:58 PM,complete
184858671,35280,Houston,TX,1/9/2017 4:22:40 PM,complete
184858672,35280,Pearland,TX,1/9/2017 4:22:57 PM,complete
184858684,8423,Baytown,TX,1/9/2017 4:43:31 PM,complete
184858692,8423,Indianola,OK,1/9/2017 4:55:58 PM,complete
184858717,35280,Boerne,TX,1/9/2017 5:36:36 PM,complete
184858727,35280,Austin,TX,1/9/2017 5:43:15 PM,complete
184858743,34894,Dumas,TX,1/9/2017 6:19:30 PM,complete
184858766,78061,Austin,TX,1/9/2017 6:48:26 PM,complete
184858779,10160,Arlington,TX,1/9/2017 7:30:08 PM,complete
184858819,35280,Humble,TX,1/9/2017 8:46:34 PM,complete
184858833,35280,League City,TX,1/9/2017 9:11:59 PM,complete
184858849,35675,The Colony,TX,1/9/2017 9:25:44 PM,roof
184858867,35280,San Antonio,TX,1/9/2017 10:41:04 PM,complete
184858884,35280,Round Rock,TX,1/9/2017 11:17:31 PM,complete
184858901,8417,Austin,TX,1/9/2017 11:53:53 PM,complete
184859037,35280,Houston,TX,1/10/2017 2:45:42 PM,complete
184859052,35280,Houston,TX,1/10/2017 3:03:40 PM,complete
184859069,35280,Katy,TX,1/10/2017 3:31:46 PM,complete
184859074,14640,Arlington,TX,1/10/2017 3:39:37 PM,complete
184859080,35280,Houston,TX,1/10/2017 4:06:21 PM,complete
184859081,14640,Fort Worth,TX,1/10/2017 4:12:18 PM,complete
184859088,33518,Wood River,NE,1/10/2017 4:33:48 PM,roof
184859101,33853,West Lake Hills,TX,1/10/2017 5:10:17 PM,complete
184859175,35280,League City,TX,1/10/2017 8:12:40 PM,complete
184859187,35280,Richmond,TX,1/10/2017 8:41:46 PM,complete
184859220,10859,Frisco,TX,1/10/2017 9:45:36 PM,complete
184859235,35280,Missouri City,TX,1/10/2017 10:27:02 PM,complete
184859252,35280,Brenham,TX,1/10/2017 11:11:31 PM,complete
184859345,35280,Houston,TX,1/11/2017 6:16:57 AM,complete
184859409,35280,Conroe,TX,1/11/2017 2:08:59 PM,complete
184859420,35280,Houston,TX,1/11/2017 2:37:11 PM,complete
184859425,35280,Houston,TX,1/11/2017 2:43:54 PM,complete
184859442,35280,Austin,TX,1/11/2017 3:23:58 PM,complete
184859451,34789,Fort Calhoun,NE,1/11/2017 3:41:05 PM,complete
184859461,35280,Beaumont,TX,1/11/2017 4:12:13 PM,complete
184859468,34789,Omaha,NE,1/11/2017 4:23:10 PM,complete
